,#,Country (or dependency),Region,Population (2020),Yearly Change,Net Change,Density (P/Km²),Land Area (Km²),Migrants (net),Fert. Rate,Med. Age,Urban Pop %,World Share
37,37.5,Afghanistan,Karukh,"17,484",,,,,,,,,
37,37.5,Afghanistan,Shibirghan,"55,641",,,,,,,,,
37,37.5,Afghanistan,Gardez,"103,601",,,,,,,,,
37,37.5,Afghanistan,Fayzabad,"44,421",,,,,,,,,
37,37.5,Afghanistan,Baghlan,"108,449",,,,,,,,,
37,37.5,Afghanistan,Andkhoy,"29,208",,,,,,,,,
37,37.5,Afghanistan,Kandahar,"391,190",,,,,,,,,
37,37.5,Afghanistan,Kunduz,"161,902",,,,,,,,,
37,37.5,Afghanistan,Bamyan,"61,863",,,,,,,,,
37,37.5,Afghanistan,Balkh,"114,883",,,,,,,,,
37,37.5,Afghanistan,Mazar-e Sharif,"303,282",,,,,,,,,
37,37.5,Afghanistan,Pul-e Khumri,"56,369",,,,,,,,,
37,37.5,Afghanistan,Herat,"272,806",,,,,,,,,
37,37.5,Afghanistan,Jalalabad,"200,331",,,,,,,,,
37,37.5,Afghanistan,Kabul,"3,043,532",,,,,,,,,
37,37.5,Afghanistan,Asmar,"15,708",,,,,,,,,
37,37.5,Afghanistan,Zaranj,"49,851",,,,,,,,,
37,38,Poland,All_Regions,"37,846,611",-0.11 %,"-41,157",124,"306,230","-29,395",1.4,42,60 %,0.49 %
38,38.5,Poland,Jaworzno,"96,541",,,,,,,,,
38,38.5,Poland,Bialoleka,"89,324",,,,,,,,,
38,38.5,Poland,Lodz,"768,755",,,,,,,,,
38,38.5,Poland,Ursynow,"147,676",,,,,,,,,
38,38.5,Poland,Pabianice,"70,542",,,,,,,,,
38,38.5,Poland,Katowice,"317,316",,,,,,,,,
38,38.5,Poland,Chorzow,"113,430",,,,,,,,,
38,38.5,Poland,Pila,"75,532",,,,,,,,,
38,38.5,Poland,Jastrzebie Zdroj,"95,813",,,,,,,,,
38,38.5,Poland,Opole,"127,676",,,,,,,,,
38,38.5,Poland,Gorzow Wielkopolski,"124,430",,,,,,,,,
38,38.5,Poland,Rybnik,"142,510",,,,,,,,,
38,38.5,Poland,Wroclaw,"634,893",,,,,,,,,
38,38.5,Poland,Inowroclaw,"77,597",,,,,,,,,
38,38.5,Poland,Myslowice,"75,281",,,,,,,,,
38,38.5,Poland,Fordon,"70,000",,,,,,,,,
38,38.5,Poland,Gliwice,"198,835",,,,,,,,,
38,38.5,Poland,Bielany,"134,854",,,,,,,,,
38,38.5,Poland,Bialystok,"291,855",,,,,,,,,
38,38.5,Poland,Grudziadz,"99,486",,,,,,,,,
38,38.5,Poland,Siemianowice Slaskie,"73,121",,,,,,,,,
38,38.5,Poland,Targowek,"124,316",,,,,,,,,
38,38.5,Poland,Ostrowiec Swietokrzyski,"73,989",,,,,,,,,
38,38.5,Poland,Stargard,"71,224",,,,,,,,,
38,38.5,Poland,Konin,"81,258",,,,,,,,,
38,38.5,Poland,Lubin,"77,532",,,,,,,,,
38,38.5,Poland,Tarnow,"117,799",,,,,,,,,
38,38.5,Poland,Zabrze,"192,177",,,,,,,,,
38,38.5,Poland,Praga Poludnie,"187,845",,,,,,,,,
38,38.5,Poland,Gdansk,"461,865",,,,,,,,,
38,38.5,Poland,Bemowo,"102,393",,,,,,,,,
38,38.5,Poland,Ostrow Wielkopolski,"72,898",,,,,,,,,
38,38.5,Poland,Bydgoszcz,"366,452",,,,,,,,,
38,38.5,Poland,Zielona Gora,"118,433",,,,,,,,,
38,38.5,Poland,Sosnowiec,"227,295",,,,,,,,,
38,38.5,Poland,Bielsko-Biala,"176,515",,,,,,,,,
38,38.5,Poland,Gniezno,"70,269",,,,,,,,,
38,38.5,Poland,Ochota,"93,192",,,,,,,,,
38,38.5,Poland,Kalisz,"108,759",,,,,,,,,
38,38.5,Poland,Lublin,"360,044",,,,,,,,,
38,38.5,Poland,Bytom,"189,186",,,,,,,,,
38,38.5,Poland,Krakow,"755,050",,,,,,,,,
38,38.5,Poland,Szczecin,"407,811",,,,,,,,,
38,38.5,Poland,Torun,"208,717",,,,,,,,,
38,38.5,Poland,Tychy,"130,000",,,,,,,,,
38,38.5,Poland,Srodmiescie,"134,306",,,,,,,,,
38,38.5,Poland,Piotrkow Trybunalski,"80,128",,,,,,,,,
38,38.5,Poland,Slupsk,"98,608",,,,,,,,,
38,38.5,Poland,Gdynia,"253,730",,,,,,,,,
38,38.5,Poland,Czestochowa,"248,125",,,,,,,,,
38,38.5,Poland,Legnica,"106,033",,,,,,,,,
38,38.5,Poland,Wola,"143,996",,,,,,,,,
38,38.5,Poland,Walbrzych,"127,431",,,,,,,,,
38,38.5,Poland,Ruda Slaska,"146,189",,,,,,,,,
38,38.5,Poland,Koszalin,"107,450",,,,,,,,,
38,38.5,Poland,Dabrowa Gornicza,"130,601",,,,,,,,,
38,38.5,Poland,Nowy Sacz,"84,376",,,,,,,,,
38,38.5,Poland,Praga Polnoc,"93,192",,,,,,,,,
38,38.5,Poland,Warsaw,"1,702,139",,,,,,,,,
38,38.5,Poland,Kielce,"208,598",,,,,,,,,
38,38.5,Poland,Rzeszow,"158,382",,,,,,,,,
38,38.5,Poland,Elblag,"127,558",,,,,,,,,
38,38.5,Poland,Olsztyn,"171,803",,,,,,,,,
38,38.5,Poland,Mokotow,"212,670",,,,,,,,,
38,38.5,Poland,Siedlce,"77,185",,,,,,,,,
38,38.5,Poland,Jelenia Gora,"87,310",,,,,,,,,
38,38.5,Poland,Plock,"127,474",,,,,,,,,
38,38.5,Poland,Wloclawek,"120,339",,,,,,,,,
38,38.5,Poland,Radom,"226,794",,,,,,,,,
38,38.5,Poland,Poznan,"570,352",,,,,,,,,
38,39,Canada,All_Regions,"37,742,154",0.89 %,"331,107",4,"9,093,510","242,032",1.5,41,81 %,0.48 %
39,39.5,Canada,Regina,"176,183",,,,,,,,,
39,39.5,Canada,St. John's,"99,182",,,,,,,,,
39,39.5,Canada,Levis,"126,396",,,,,,,,,
39,39.5,Canada,Sydney,"105,968",,,,,,,,,
39,39.5,Canada,Delta,"101,668",,,,,,,,,
39,39.5,Canada,Moncton,"87,467",,,,,,,,,
39,39.5,Canada,Montreal,"1,600,000",,,,,,,,,
39,39.5,Canada,Nanaimo,"84,905",,,,,,,,,
39,39.5,Canada,Pickering,"87,838",,,,,,,,,
39,39.5,Canada,Kitchener,"233,700",,,,,,,,,
39,39.5,Canada,Coquitlam,"114,565",,,,,,,,,
39,39.5,Canada,Vaughan,"238,866",,,,,,,,,
39,39.5,Canada,Thunder Bay,"99,334",,,,,,,,,
39,39.5,Canada,Edmonton,"712,391",,,,,,,,,
39,39.5,Canada,Oakville,"165,697",,,,,,,,,
39,39.5,Canada,Saguenay,"143,692",,,,,,,,,
39,39.5,Canada,Saint-Laurent,"77,391",,,,,,,,,
39,39.5,Canada,Calgary,"1,019,942",,,,,,,,,
39,39.5,Canada,Brampton,"433,806",,,,,,,,,
39,39.5,Canada,Halifax,"359,111",,,,,,,,,
39,39.5,Canada,Guelph,"115,760",,,,,,,,,
39,39.5,Canada,London,"346,765",,,,,,,,,
39,39.5,Canada,Gatineau,"242,124",,,,,,,,,
39,39.5,Canada,Toronto,"2,600,000",,,,,,,,,
39,39.5,Canada,Burlington,"164,415",,,,,,,,,
39,39.5,Canada,Saint John,"87,857",,,,,,,,,
39,39.5,Canada,Markham,"261,573",,,,,,,,,
39,39.5,Canada,Etobicoke,"347,948",,,,,,,,,
39,39.5,Canada,Abbotsford,"151,683",,,,,,,,,
39,39.5,Canada,Kingston,"114,195",,,,,,,,,
39,39.5,Canada,Terrebonne,"94,703",,,,,,,,,
39,39.5,Canada,Saskatoon,"198,958",,,,,,,,,
39,39.5,Canada,Ajax,"90,167",,,,,,,,,
39,39.5,Canada,St. Catharines,"131,989",,,,,,,,,
39,39.5,Canada,Victoria,"289,625",,,,,,,,,
39,39.5,Canada,Okanagan,"297,601",,,,,,,,,
39,39.5,Canada,Oshawa,"247,989",,,,,,,,,
39,39.5,Canada,Anmore,"126,456",,,,,,,,,
39,39.5,Canada,Ladner,"200,000",,,,,,,,,
39,39.5,Canada,Surrey,"394,976",,,,,,,,,
39,39.5,Canada,Trois-Rivieres,"119,693",,,,,,,,,
39,39.5,Canada,Ottawa,"812,129",,,,,,,,,
39,39.5,Canada,Nepean,"180,000",,,,,,,,,
39,39.5,Canada,Burnaby,"202,799",,,,,,,,,
39,39.5,Canada,North York,"636,000",,,,,,,,,
39,39.5,Canada,Willowdale,"79,440",,,,,,,,,
39,39.5,Canada,Longueuil,"229,330",,,,,,,,,
39,39.5,Canada,East York,"115,365",,,,,,,,,
39,39.5,Canada,Sherbrooke,"129,447",,,,,,,,,
39,39.5,Canada,Hamilton,"519,949",,,,,,,,,
39,39.5,Canada,Scarborough,"600,000",,,,,,,,,
39,39.5,Canada,Richmond Hill,"185,541",,,,,,,,,
39,39.5,Canada,Quebec,"528,595",,,,,,,,,
39,39.5,Canada,Vancouver,"600,000",,,,,,,,,
39,39.5,Canada,Greater Sudbury,"157,857",,,,,,,,,
39,39.5,Canada,Barrie,"182,041",,,,,,,,,
39,39.5,Canada,Waterloo,"97,475",,,,,,,,,
39,39.5,Canada,Niagara Falls,"82,000",,,,,,,,,
39,39.5,Canada,Windsor,"278,013",,,,,,,,,
39,39.5,Canada,Winnipeg,"632,063",,,,,,,,,
39,39.5,Canada,Cambridge,"120,372",,,,,,,,,
39,39.5,Canada,Milton,"84,362",,,,,,,,,
39,39.5,Canada,Richmond,"182,000",,,,,,,,,
39,39.5,Canada,Sarnia,"82,998",,,,,,,,,
39,39.5,Canada,Laval,"376,845",,,,,,,,,
39,39.5,Canada,Chilliwack,"77,000",,,,,,,,,
39,39.5,Canada,Kelowna,"125,109",,,,,,,,,
39,39.5,Canada,Brantford,"87,759",,,,,,,,,
39,39.5,Canada,Mississauga,"668,549",,,,,,,,,
39,39.5,Canada,Dartmouth,"101,343",,,,,,,,,
3,4,Indonesia,All_Regions,"273,523,615",1.07 %,"2,898,047",151,"1,811,570","-98,955",2.3,30,56 %,3.51 %
4,4.5,Indonesia,Purwakarta,"215,803",,,,,,,,,
4,4.5,Indonesia,Kediri,"235,143",,,,,,,,,
4,4.5,Indonesia,Yogyakarta,"636,660",,,,,,,,,
4,4.5,Indonesia,Jakarta,"8,540,121",,,,,,,,,
4,4.5,Indonesia,Tangerang,"1,372,124",,,,,,,,,
4,4.5,Indonesia,Binjai,"228,763",,,,,,,,,
4,4.5,Indonesia,Pematangsiantar,"209,614",,,,,,,,,
4,4.5,Indonesia,Salatiga,"172,645",,,,,,,,,
4,4.5,Indonesia,Palu,"282,431",,,,,,,,,
4,4.5,Indonesia,Tegal,"237,084",,,,,,,,,
4,4.5,Indonesia,Pekalongan,"257,945",,,,,,,,,
4,4.5,Indonesia,Cikupa,"174,041",,,,,,,,,
4,4.5,Indonesia,Depok,"1,198,129",,,,,,,,,
4,4.5,Indonesia,Surakarta,"555,308",,,,,,,,,
4,4.5,Indonesia,Situbondo,"600,000",,,,,,,,,
4,4.5,Indonesia,Samarinda,"355,160",,,,,,,,,
4,4.5,Indonesia,Ciputat,"207,858",,,,,,,,,
4,4.5,Indonesia,Pontianak,"455,173",,,,,,,,,
4,4.5,Indonesia,Ambon,"355,596",,,,,,,,,
4,4.5,Indonesia,Cirebon,"254,298",,,,,,,,,
4,4.5,Indonesia,Madiun,"186,099",,,,,,,,,
4,4.5,Indonesia,Pemalang,"184,149",,,,,,,,,
4,4.5,Indonesia,Sukabumi,"276,414",,,,,,,,,
4,4.5,Indonesia,Cimahi,"493,698",,,,,,,,,
4,4.5,Indonesia,Tanjung Pinang,"192,493",,,,,,,,,
4,4.5,Indonesia,Kupang,"282,396",,,,,,,,,
4,4.5,Indonesia,Labuan Bajo,"188,724",,,,,,,,,
4,4.5,Indonesia,Jember,"298,585",,,,,,,,,
4,4.5,Indonesia,Lawang,"159,380",,,,,,,,,
4,4.5,Indonesia,Parung,"193,898",,,,,,,,,
4,4.5,Indonesia,Banjarmasin,"572,837",,,,,,,,,
4,4.5,Indonesia,Medan,"1,750,971",,,,,,,,,
4,4.5,Indonesia,Percut,"311,063",,,,,,,,,
4,4.5,Indonesia,Loa Janan,"212,816",,,,,,,,,
4,4.5,Indonesia,Kendari,"195,006",,,,,,,,,
4,4.5,Indonesia,Palembang,"1,441,500",,,,,,,,,
4,4.5,Indonesia,Probolinggo,"181,656",,,,,,,,,
4,4.5,Indonesia,Balikpapan,"433,866",,,,,,,,,
4,4.5,Indonesia,Curug,"191,406",,,,,,,,,
4,4.5,Indonesia,Rengasdengklok,"201,463",,,,,,,,,
4,4.5,Indonesia,Sumedang,"200,000",,,,,,,,,
4,4.5,Indonesia,Serang,"164,767",,,,,,,,,
4,4.5,Indonesia,Semarang,"1,288,084",,,,,,,,,
4,4.5,Indonesia,Tasikmalaya,"271,143",,,,,,,,,
4,4.5,Indonesia,Cileungsir,"202,190",,,,,,,,,
4,4.5,Indonesia,Ciampea,"207,212",,,,,,,,,
4,4.5,Indonesia,Banjaran,"164,952",,,,,,,,,
4,4.5,Indonesia,City of Balikpapan,"700,000",,,,,,,,,
4,4.5,Indonesia,Mataram,"318,674",,,,,,,,,
4,4.5,Indonesia,Makassar,"1,321,717",,,,,,,,,
4,4.5,Indonesia,Pekanbaru,"703,956",,,,,,,,,
4,4.5,Indonesia,Bekasi,"1,520,119",,,,,,,,,
4,4.5,Indonesia,Lembang,"183,130",,,,,,,,,
4,4.5,Indonesia,South Tangerang,"1,303,569",,,,,,,,,
4,4.5,Indonesia,Banda Aceh,"250,757",,,,,,,,,
4,4.5,Indonesia,Purwokerto,"217,222",,,,,,,,,
4,4.5,Indonesia,Pamulang,"174,557",,,,,,,,,
4,4.5,Indonesia,Cibinong,"188,663",,,,,,,,,
4,4.5,Indonesia,Denpasar,"834,881",,,,,,,,,
4,4.5,Indonesia,Batam,"1,164,352",,,,,,,,,
4,4.5,Indonesia,Bandar Lampung,"800,348",,,,,,,,,
4,4.5,Indonesia,Bengkulu,"309,712",,,,,,,,,
4,4.5,Indonesia,Padang,"840,352",,,,,,,,,
4,4.5,Indonesia,Bandung,"1,699,719",,,,,,,,,
4,4.5,Indonesia,Manado,"451,893",,,,,,,,,
4,4.5,Indonesia,Plumbon,"167,105",,,,,,,,,
4,4.5,Indonesia,Malang,"746,716",,,,,,,,,
4,4.5,Indonesia,Jambi City,"420,323",,,,,,,,,
4,4.5,Indonesia,Bogor,"800,000",,,,,,,,,
4,4.5,Indonesia,Surabaya,"2,374,658",,,,,,,,,
39,40,Morocco,All_Regions,"36,910,560",1.20 %,"438,791",83,"446,300","-51,419",2.4,30,64 %,0.47 %
40,40.5,Morocco,Tetouan,"326,261",,,,,,,,,
40,40.5,Morocco,Sale,"903,485",,,,,,,,,
40,40.5,Morocco,Larache,"109,294",,,,,,,,,
40,40.5,Morocco,Sidi Qacem,"74,755",,,,,,,,,
40,40.5,Morocco,Tiznit,"55,092",,,,,,,,,
40,40.5,Morocco,Taourirt,"82,518",,,,,,,,,
40,40.5,Morocco,Agadir,"698,310",,,,,,,,,
40,40.5,Morocco,Midelt,"45,159",,,,,,,,,
40,40.5,Morocco,Rabat,"1,655,753",,,,,,,,,
40,40.5,Morocco,Khouribga,"167,673",,,,,,,,,
40,40.5,Morocco,Sefrou,"65,150",,,,,,,,,
40,40.5,Morocco,Al Hoceima,"395,644",,,,,,,,,
40,40.5,Morocco,Marrakesh,"839,296",,,,,,,,,
40,40.5,Morocco,Temara,"313,510",,,,,,,,,
40,40.5,Morocco,Ksar El Kebir,"108,753",,,,,,,,,
40,40.5,Morocco,Al Aaroui,"36,021",,,,,,,,,
40,40.5,Morocco,Martil,"39,738",,,,,,,,,
40,40.5,Morocco,Fes,"964,891",,,,,,,,,
40,40.5,Morocco,Beni Mellal,"166,399",,,,,,,,,
40,40.5,Morocco,Tiflet,"70,010",,,,,,,,,
40,40.5,Morocco,Khemisset,"106,991",,,,,,,,,
40,40.5,Morocco,Tirhanimine,"55,827",,,,,,,,,
40,40.5,Morocco,Sidi Yahia El Gharb,"32,202",,,,,,,,,
40,40.5,Morocco,Zagora,"35,154",,,,,,,,,
40,40.5,Morocco,Sidi Slimane,"79,437",,,,,,,,,
40,40.5,Morocco,Souq Larb'a al Gharb,"44,059",,,,,,,,,
40,40.5,Morocco,Nador,"129,260",,,,,,,,,
40,40.5,Morocco,Tinghir,"36,795",,,,,,,,,
40,40.5,Morocco,Errachidia,"92,374",,,,,,,,,
40,40.5,Morocco,Taroudant,"71,133",,,,,,,,,
40,40.5,Morocco,Zaio,"30,008",,,,,,,,,
40,40.5,Morocco,Jerada,"43,696",,,,,,,,,
40,40.5,Morocco,Guercif,"57,544",,,,,,,,,
40,40.5,Morocco,Skhirate,"44,850",,,,,,,,,
40,40.5,Morocco,Ouarzazat,"57,245",,,,,,,,,
40,40.5,Morocco,Oulad Teima,"66,832",,,,,,,,,
40,40.5,Morocco,Khenifra,"73,906",,,,,,,,,
40,40.5,Morocco,Chefchaouene,"36,280",,,,,,,,,
40,40.5,Morocco,Tangier,"688,356",,,,,,,,,
40,40.5,Morocco,Fnidek,"53,559",,,,,,,,,
40,40.5,Morocco,Smara,"42,056",,,,,,,,,
40,40.5,Morocco,Taza,"141,890",,,,,,,,,
40,40.5,Morocco,Berrechid,"93,954",,,,,,,,,
40,40.5,Morocco,Sidi Bennour,"40,044",,,,,,,,,
40,40.5,Morocco,Essaouira,"70,634",,,,,,,,,
40,40.5,Morocco,El Aioun,"35,196",,,,,,,,,
40,40.5,Morocco,Fes al Bali,"156,000",,,,,,,,,
40,40.5,Morocco,Kasba Tadla,"41,199",,,,,,,,,
40,40.5,Morocco,Taounate,"32,802",,,,,,,,,
40,40.5,Morocco,El Jadid,"147,549",,,,,,,,,
40,40.5,Morocco,Asilah,"28,861",,,,,,,,,
40,40.5,Morocco,Azrou,"48,249",,,,,,,,,
40,40.5,Morocco,Youssoufia,"64,910",,,,,,,,,
40,40.5,Morocco,Azemmour,"37,140",,,,,,,,,
40,40.5,Morocco,Meknes,"545,705",,,,,,,,,
40,40.5,Morocco,Ifrane,"73,782",,,,,,,,,
40,40.5,Morocco,Oued Zem,"84,910",,,,,,,,,
40,40.5,Morocco,Guelmim,"98,229",,,,,,,,,
40,40.5,Morocco,Settat,"119,082",,,,,,,,,
40,40.5,Morocco,Ouezzane,"58,684",,,,,,,,,
40,40.5,Morocco,Berkane,"80,721",,,,,,,,,
40,40.5,Morocco,Oujda-Angad,"405,253",,,,,,,,,
40,40.5,Morocco,Kenitra,"366,570",,,,,,,,,
40,40.5,Morocco,Dakhla,"55,618",,,,,,,,,
40,40.5,Morocco,Mohammedia,"187,708",,,,,,,,,
40,40.5,Morocco,Al Fqih Ben Calah,"84,072",,,,,,,,,
40,40.5,Morocco,Casablanca,"3,144,909",,,,,,,,,
40,40.5,Morocco,Safi,"288,163",,,,,,,,,
40,40.5,Morocco,Imzouren,"40,000",,,,,,,,,
40,40.5,Morocco,Tan-Tan,"61,924",,,,,,,,,
40,41,Saudi Arabia,All_Regions,"34,813,871",1.59 %,"545,343",16,"2,149,690","134,979",2.3,32,84 %,0.45 %
41,41.5,Saudi Arabia,Al Bahah,"88,419",,,,,,,,,
41,41.5,Saudi Arabia,Badr Hunayn,"27,257",,,,,,,,,
41,41.5,Saudi Arabia,Al Jumum,"22,207",,,,,,,,,
41,41.5,Saudi Arabia,Rabigh,"41,759",,,,,,,,,
41,41.5,Saudi Arabia,Samitah,"26,945",,,,,,,,,
41,41.5,Saudi Arabia,Ha'il,"267,005",,,,,,,,,
41,41.5,Saudi Arabia,Jeddah,"2,867,446",,,,,,,,,
41,41.5,Saudi Arabia,Qaisumah,"20,685",,,,,,,,,
41,41.5,Saudi Arabia,Abha,"210,886",,,,,,,,,
41,41.5,Saudi Arabia,Qurayyat,"102,903",,,,,,,,,
41,41.5,Saudi Arabia,Hafar Al-Batin,"271,642",,,,,,,,,
41,41.5,Saudi Arabia,Al-`Ula,"32,413",,,,,,,,,
41,41.5,Saudi Arabia,Safwa,"45,876",,,,,,,,,
41,41.5,Saudi Arabia,Khamis Mushait,"387,553",,,,,,,,,
41,41.5,Saudi Arabia,Ta'if,"530,848",,,,,,,,,
41,41.5,Saudi Arabia,Dhahran,"99,540",,,,,,,,,
41,41.5,Saudi Arabia,Sayhat,"66,702",,,,,,,,,
41,41.5,Saudi Arabia,Tabuk,"455,450",,,,,,,,,
41,41.5,Saudi Arabia,Umm Lajj,"33,874",,,,,,,,,
41,41.5,Saudi Arabia,Arar,"148,540",,,,,,,,,
41,41.5,Saudi Arabia,Al Wajh,"26,636",,,,,,,,,
41,41.5,Saudi Arabia,Al Bukayriyah,"25,153",,,,,,,,,
41,41.5,Saudi Arabia,Ash Shafa,"72,190",,,,,,,,,
41,41.5,Saudi Arabia,Al Munayzilah,"16,296",,,,,,,,,
41,41.5,Saudi Arabia,Yanbu,"200,161",,,,,,,,,
41,41.5,Saudi Arabia,Sultanah,"946,697",,,,,,,,,
41,41.5,Saudi Arabia,Al Qatif,"98,259",,,,,,,,,
41,41.5,Saudi Arabia,Ar Rass,"81,728",,,,,,,,,
41,41.5,Saudi Arabia,Sabya,"54,108",,,,,,,,,
41,41.5,Saudi Arabia,Al Jubayl,"237,274",,,,,,,,,
41,41.5,Saudi Arabia,Al Battaliyah,"16,606",,,,,,,,,
41,41.5,Saudi Arabia,Turaif,"40,819",,,,,,,,,
41,41.5,Saudi Arabia,Turabah,"23,235",,,,,,,,,
41,41.5,Saudi Arabia,Riyadh,"4,205,961",,,,,,,,,
41,41.5,Saudi Arabia,Al Khafji,"54,857",,,,,,,,,
41,41.5,Saudi Arabia,Khobar,"165,799",,,,,,,,,
41,41.5,Saudi Arabia,Medina,"1,300,000",,,,,,,,,
41,41.5,Saudi Arabia,Rahimah,"41,188",,,,,,,,,
41,41.5,Saudi Arabia,Ad Dawadimi,"54,474",,,,,,,,,
41,41.5,Saudi Arabia,Qal`at Bishah,"81,828",,,,,,,,,
41,41.5,Saudi Arabia,Ad Dilam,"35,371",,,,,,,,,
41,41.5,Saudi Arabia,Al Kharj,"425,300",,,,,,,,,
41,41.5,Saudi Arabia,Abqaiq,"29,474",,,,,,,,,
41,41.5,Saudi Arabia,Al Mubarraz,"290,802",,,,,,,,,
41,41.5,Saudi Arabia,Duba,"22,000",,,,,,,,,
41,41.5,Saudi Arabia,Al Mithnab,"60,870",,,,,,,,,
41,41.5,Saudi Arabia,Sakakah,"128,332",,,,,,,,,
41,41.5,Saudi Arabia,At Taraf,"21,386",,,,,,,,,
41,41.5,Saudi Arabia,Al Hufuf,"293,179",,,,,,,,,
41,41.5,Saudi Arabia,Buraydah,"391,336",,,,,,,,,
41,41.5,Saudi Arabia,Afif,"45,525",,,,,,,,,
41,41.5,Saudi Arabia,As Sulayyil,"24,097",,,,,,,,,
41,41.5,Saudi Arabia,Tubarjal,"40,019",,,,,,,,,
41,41.5,Saudi Arabia,Najran,"258,573",,,,,,,,,
41,41.5,Saudi Arabia,Dammam,"768,602",,,,,,,,,
41,41.5,Saudi Arabia,Mecca,"1,323,624",,,,,,,,,
41,41.5,Saudi Arabia,Abu `Arish,"49,171",,,,,,,,,
41,41.5,Saudi Arabia,An Nimas,"24,153",,,,,,,,,
41,41.5,Saudi Arabia,Jizan,"105,198",,,,,,,,,
41,41.5,Saudi Arabia,Az Zulfi,"53,144",,,,,,,,,
41,41.5,Saudi Arabia,Tarut,"85,371",,,,,,,,,
41,42,Uzbekistan,All_Regions,"33,469,203",1.48 %,"487,487",79,"425,400","-8,863",2.4,28,50 %,0.43 %
