,Country,Data Type,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14
40,France,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,7,9,16,19,30,33,48,61,79,91,127,148,175,264,372,450,562,674,860,1100,1331,1696,1995,2314,2606,3024,3523,4032,5387,6507,7560,8078,8911,10328,10869,12210,13197,13832,14393,14967,15729
41,France,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,7,9,16,19,30,33,48,61,79,91,127,148,175,264,372,450,562,674,860,1100,1331,1696,1995,2314,2606,3024,3523,4032,5387,6507,7560,8078,8911,10328,10869,12210,13197,13832,14393,14967,15729
42,France,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,2,7,3,11,3,15,13,18,12,36,21,27,89,108,78,112,112,186,240,231,365,299,319,292,418,499,509,1355,1120,1053,518,833,1417,541,1341,987,635,561,574,762
43,France,Daily New Case & Recoveries - New Recoveries,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,693,292,0,613,0,1081,619,1048,752,0,1502,725,1517,1491,1493,1580,1430,745,1067,2087,1917,1952,1726,1459,795,532,1087
44,France,Daily New Case & Recoveries - New Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,0,0,0,0,0,0,0,0,0,2,4,20,19,43,30,61,21,73,138,230,296,260,203,372,497,595,785,838,924,1210,1097,1404,1861,1617,1847,1559,3838,2448,2929,3922,3809,4611,2599,4376,7578,4861,2116,23060,7788,2886,5171,11059,3881,4799,7120,4785,2937,4188,6524
45,Germany,Current Active Cases (Linear),,,,,,,,,,,,,,,,,,,,,,,,,13,13,9,7,7,3,2,2,2,2,3,11,32,58,63,114,149,187,246,528,652,782,1022,1204,1545,1938,2714,3621,4544,5754,7188,9274,12194,15161,19600,22071,24513,28480,29542,33570,37998,43862,48781,52683,52740,54933,58350,61247,65309,68248,69839,72865,69566,64647,63221,65522,65181,64532,62578,60515
46,Germany,Closed Cases - Death Rate,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10.71000000000000085265128291212022304534912109375,19.35000000000000142108547152020037174224853515625,14.8100000000000004973799150320701301097869873046875,16.3599999999999994315658113919198513031005859375,22.030000000000001136868377216160297393798828125,20.239999999999998436805981327779591083526611328125,27.96000000000000085265128291212022304534912109375,21.050000000000000710542735760100185871124267578125,27.6700000000000017053025658242404460906982421875,27.4200000000000017053025658242404460906982421875,28.6700000000000017053025658242404460906982421875,26.1099999999999994315658113919198513031005859375,21.35000000000000142108547152020037174224853515625,4.61000000000000031974423109204508364200592041015625,5.4900000000000002131628207280300557613372802734375,4.4900000000000002131628207280300557613372802734375,5.0099999999999997868371792719699442386627197265625,4.86000000000000031974423109204508364200592041015625,5.54999999999999982236431605997495353221893310546875,4.55999999999999960920149533194489777088165283203125,4.589999999999999857891452847979962825775146484375,4.7400000000000002131628207280300557613372802734375,4.70000000000000017763568394002504646778106689453125,4.92999999999999971578290569595992565155029296875,5.19000000000000039079850466805510222911834716796875,5.230000000000000426325641456060111522674560546875,5.92999999999999971578290569595992565155029296875,5.29000000000000003552713678800500929355621337890625,4.8300000000000000710542735760100185871124267578125,4.7400000000000002131628207280300557613372802734375,4.8300000000000000710542735760100185871124267578125,4.7599999999999997868371792719699442386627197265625,4.769999999999999573674358543939888477325439453125,4.730000000000000426325641456060111522674560546875,4.87000000000000010658141036401502788066864013671875
47,Germany,Closed Cases - Recovery Rate,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,90,89.2900000000000062527760746888816356658935546875,80.650000000000005684341886080801486968994140625,85.18999999999999772626324556767940521240234375,83.6400000000000005684341886080801486968994140625,77.969999999999998863131622783839702606201171875,79.7600000000000051159076974727213382720947265625,72.0400000000000062527760746888816356658935546875,78.9500000000000028421709430404007434844970703125,72.3299999999999982946974341757595539093017578125,72.5799999999999982946974341757595539093017578125,71.3299999999999982946974341757595539093017578125,73.8900000000000005684341886080801486968994140625,78.650000000000005684341886080801486968994140625,95.3900000000000005684341886080801486968994140625,94.5100000000000051159076974727213382720947265625,95.5100000000000051159076974727213382720947265625,94.9899999999999948840923025272786617279052734375,95.1400000000000005684341886080801486968994140625,94.4500000000000028421709430404007434844970703125,95.43999999999999772626324556767940521240234375,95.409999999999996589394868351519107818603515625,95.2600000000000051159076974727213382720947265625,95.2999999999999971578290569595992565155029296875,95.06999999999999317878973670303821563720703125,94.81000000000000227373675443232059478759765625,94.7699999999999960209606797434389591217041015625,94.06999999999999317878973670303821563720703125,94.7099999999999937472239253111183643341064453125,95.1700000000000017053025658242404460906982421875,95.2600000000000051159076974727213382720947265625,95.1700000000000017053025658242404460906982421875,95.2399999999999948840923025272786617279052734375,95.2300000000000039790393202565610408782958984375,95.2699999999999960209606797434389591217041015625,95.1299999999999954525264911353588104248046875
48,Germany,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,18,26,48,74,79,130,165,203,262,545,670,800,1040,1224,1565,1966,2745,3675,4599,5813,7272,9367,12327,15320,19848,22364,24873,29056,32991,37323,43938,50871,57695,62435,66885,71808,77981,84794,91159,96092,100123,103375,107663,113296,118235,122171,125452,127854,130072,132210
49,Germany,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,18,26,48,74,79,130,165,203,262,545,670,800,1040,1224,1565,1966,2745,3675,4599,5813,7272,9367,12327,15320,19848,22364,24873,29056,32991,37323,43938,50871,57695,62435,66885,71808,77981,84794,91159,96092,100123,103375,107663,113296,118235,122171,125452,127854,130072,132210
50,Germany,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,0,0,0,0,0,0,0,0,0,2,8,22,26,5,51,35,38,59,283,125,130,240,184,341,401,779,930,924,1214,1459,2095,2960,2993,4528,2516,2509,4183,3935,4332,6615,6933,6824,4740,4450,4923,6173,6813,6365,4933,4031,3252,4288,5633,4939,3936,3281,2402,2218,2138
51,Germany,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,13,13,9,7,7,3,2,2,2,2,3,11,32,58,63,114,149,187,246,528,652,782,1022,1204,1545,1938,2714,3621,4544,5754,7188,9274,12194,15161,19600,22071,24513,28480,29542,33570,37998,43862,48781,52683,52740,54933,58350,61247,65309,68248,69839,72865,69566,64647,63221,65522,65181,64532,62578,60515
52,Germany,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,8,9,13,17,26,28,44,68,84,94,123,159,206,267,351,433,541,645,775,931,1107,1275,1444,1584,1810,2016,2349,2607,2736,2871,3022,3194,3495
53,Germany,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,8,9,13,17,26,28,44,68,84,94,123,159,206,267,351,433,541,645,775,931,1107,1275,1444,1584,1810,2016,2349,2607,2736,2871,3022,3194,3495
54,Germany,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,1,4,4,9,2,16,24,16,10,29,36,47,61,84,82,108,104,130,156,176,168,169,140,226,206,333,258,129,135,151,172,301
55,Germany,Daily New Case & Recoveries - New Recoveries,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7,0,21,0,0,21,0,38,10,65,29,57,187,2837,257,2126,985,1823,730,4289,2600,2600,3740,2135,1825,2300,0,7381,10219,6107,1506,3487,2900,4000,3900
56,Germany,Daily New Case & Recoveries - New Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,0,0,0,0,0,0,0,0,0,2,8,22,26,5,51,35,38,59,283,125,130,240,184,341,401,779,930,924,1214,1459,2095,2960,2993,4528,2516,2509,4183,3935,4332,6615,6933,6824,4740,4450,4923,6173,6813,6365,4933,4031,3252,4288,5633,4939,3936,3281,2402,2218,2138
57,UK,Cumulative Confirmed (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,13,13,13,13,16,20,23,36,39,51,87,116,164,209,278,321,383,460,590,798,1140,1391,1543,1950,2626,3269,3983,5018,5683,6650,8077,9529,11658,14543,17089,19522,22141,25150,29474,33718,38168,41903,47806,51608,55242,60733,65077,73758,78991,84279,88621,93873
58,UK,Cumulative Confirmed (Linear),,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,13,13,13,13,16,20,23,36,39,51,87,116,164,209,278,321,383,460,590,798,1140,1391,1543,1950,2626,3269,3983,5018,5683,6650,8077,9529,11658,14543,17089,19522,22141,25150,29474,33718,38168,41903,47806,51608,55242,60733,65077,73758,78991,84279,88621,93873
59,UK,Daily New Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,null,0,0,0,0,0,0,0,4,0,0,0,3,4,3,13,3,12,36,29,48,45,69,43,62,77,130,208,342,251,152,407,676,643,714,1035,665,967,1427,1452,2129,2885,2546,2433,2619,3009,4324,4244,4450,3735,5903,3802,3634,5491,4344,8681,5233,5288,4342,5252
60,UK,Daily Current Active Cases,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,5,5,5,5,8,12,15,28,31,43,79,97,144,189,257,298,359,434,562,769,1101,1336,1436,1814,2457,3060,3741,4692,5309,6180,7520,8931,10945,13649,15935,18159,20598,23226,26987,30662,34428,37455,42737,46100,48948,53501,56964,64456,68772,73323,76948,81422
61,UK,Cumulative Deaths (Logarithmic),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,6,8,10,11,21,35,55,71,104,144,177,233,281,335,422,463,578,759,1019,1228,1408,1789,2352,2921,3605,4313,4934,5373,6159,7097,7978,8958,9875,10612,11329,12107
62,UK,Cumulative Deaths (Linear),,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,5,6,8,10,11,21,35,55,71,104,144,177,233,281,335,422,463,578,759,1019,1228,1408,1789,2352,2921,3605,4313,4934,5373,6159,7097,7978,8958,9875,10612,11329,12107
63,UK,Daily New Deaths,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,2,1,10,14,20,16,33,40,33,56,48,54,87,41,115,181,260,209,180,381,563,569,684,708,621,439,786,938,881,980,917,737,717,778
64,China,Current Active Cases (Linear),554,771,1208,1870,2613,4349,5739,7417,9308,11289,13748,16369,19383,22942,26302,28985,31774,33738,35982,37626,38791,51591,55748,56873,57416,57934,58016,57805,56301,54921,53284,52093,49824,47765,45600,43258,39919,37414,35129,32616,30004,27423,25353,23784,22179,20533,19016,17721,16136,14831,13524,12088,10733,9893,8967,8056,7263,6569,6013,5353,5120,4735,4287,3947,3460,3128,2691,2691,2161,2004,1863,1727,1558,1376,1299,1242,1190,1160,1116,1089,1138,1156,1170,1137
65,China,Closed Cases - Death Rate,,,,,,,,,,,,43.17999999999999971578290569595992565155029296875,40.21000000000000085265128291212022304534912109375,35.46000000000000085265128291212022304534912109375,32.81000000000000227373675443232059478759765625,29.230000000000000426325641456060111522674560546875,26.050000000000000710542735760100185871124267578125,23.440000000000001278976924368180334568023681640625,21.67999999999999971578290569595992565155029296875,20.269999999999999573674358543939888477325439453125,18.989999999999998436805981327779591083526611328125,17.559999999999998721023075631819665431976318359375,17.030000000000001136868377216160297393798828125,15.8300000000000000710542735760100185871124267578125,15.019999999999999573674358543939888477325439453125,14.0299999999999993605115378159098327159881591796875,12.949999999999999289457264239899814128875732421875,12.230000000000000426325641456060111522674560546875,11.589999999999999857891452847979962825775146484375,10.8800000000000007815970093361102044582366943359375,10.1899999999999995026200849679298698902130126953125,9.8300000000000000710542735760100185871124267578125,9.4900000000000002131628207280300557613372802734375,8.910000000000000142108547152020037174224853515625,8.3599999999999994315658113919198513031005859375,7.79000000000000003552713678800500929355621337890625,7.1699999999999999289457264239899814128875732421875,6.78000000000000024868995751603506505489349365234375,6.4199999999999999289457264239899814128875732421875,6.13999999999999968025576890795491635799407958984375,5.87000000000000010658141036401502788066864013671875,5.63999999999999968025576890795491635799407958984375,5.46999999999999975131004248396493494510650634765625,5.36000000000000031974423109204508364200592041015625,5.25,5.1500000000000003552713678800500929355621337890625,5.04999999999999982236431605997495353221893310546875,4.980000000000000426325641456060111522674560546875,4.88999999999999968025576890795491635799407958984375,4.79999999999999982236431605997495353221893310546875,4.71999999999999975131004248396493494510650634765625,4.63999999999999968025576890795491635799407958984375,4.55999999999999960920149533194489777088165283203125,4.53000000000000024868995751603506505489349365234375,4.4900000000000002131628207280300557613372802734375,4.44000000000000039079850466805510222911834716796875,4.410000000000000142108547152020037174224853515625,4.37000000000000010658141036401502788066864013671875,4.339999999999999857891452847979962825775146484375,4.30999999999999960920149533194489777088165283203125,4.29999999999999982236431605997495353221893310546875,4.29000000000000003552713678800500929355621337890625,4.2599999999999997868371792719699442386627197265625,4.25,4.230000000000000426325641456060111522674560546875,4.20999999999999996447286321199499070644378662109375,4.19000000000000039079850466805510222911834716796875,4.19000000000000039079850466805510222911834716796875,4.160000000000000142108547152020037174224853515625,4.160000000000000142108547152020037174224853515625,4.160000000000000142108547152020037174224853515625,4.160000000000000142108547152020037174224853515625,4.1500000000000003552713678800500929355621337890625,4.1500000000000003552713678800500929355621337890625,4.13999999999999968025576890795491635799407958984375,4.13999999999999968025576890795491635799407958984375,4.12999999999999989341858963598497211933135986328125,4.12999999999999989341858963598497211933135986328125,4.12999999999999989341858963598497211933135986328125,4.12999999999999989341858963598497211933135986328125,4.12999999999999989341858963598497211933135986328125,4.12000000000000010658141036401502788066864013671875,4.12000000000000010658141036401502788066864013671875,4.12000000000000010658141036401502788066864013671875
66,China,Closed Cases - Recovery Rate,,,,,,,,,,,,56.82000000000000028421709430404007434844970703125,59.78999999999999914734871708787977695465087890625,64.5400000000000062527760746888816356658935546875,67.18999999999999772626324556767940521240234375,70.7699999999999960209606797434389591217041015625,73.9500000000000028421709430404007434844970703125,76.56000000000000227373675443232059478759765625,78.31999999999999317878973670303821563720703125,79.7300000000000039790393202565610408782958984375,81.0100000000000051159076974727213382720947265625,82.43999999999999772626324556767940521240234375,82.969999999999998863131622783839702606201171875,84.1700000000000017053025658242404460906982421875,84.9800000000000039790393202565610408782958984375,85.969999999999998863131622783839702606201171875,87.0499999999999971578290569595992565155029296875,87.7699999999999960209606797434389591217041015625,88.409999999999996589394868351519107818603515625,89.1200000000000045474735088646411895751953125,89.81000000000000227373675443232059478759765625,90.1700000000000017053025658242404460906982421875,90.5100000000000051159076974727213382720947265625,91.090000000000003410605131648480892181396484375,91.6400000000000005684341886080801486968994140625,92.2099999999999937472239253111183643341064453125,92.8299999999999982946974341757595539093017578125,93.219999999999998863131622783839702606201171875,93.5799999999999982946974341757595539093017578125,93.8599999999999994315658113919198513031005859375,94.1299999999999954525264911353588104248046875,94.3599999999999994315658113919198513031005859375,94.530000000000001136868377216160297393798828125,94.6400000000000005684341886080801486968994140625,94.75,94.849999999999994315658113919198513031005859375,94.9500000000000028421709430404007434844970703125,95.0199999999999960209606797434389591217041015625,95.1099999999999994315658113919198513031005859375,95.2000000000000028421709430404007434844970703125,95.280000000000001136868377216160297393798828125,95.3599999999999994315658113919198513031005859375,95.43999999999999772626324556767940521240234375,95.469999999999998863131622783839702606201171875,95.5100000000000051159076974727213382720947265625,95.56000000000000227373675443232059478759765625,95.590000000000003410605131648480892181396484375,95.6299999999999954525264911353588104248046875,95.659999999999996589394868351519107818603515625,95.68999999999999772626324556767940521240234375,95.7000000000000028421709430404007434844970703125,95.7099999999999937472239253111183643341064453125,95.7399999999999948840923025272786617279052734375,95.75,95.7699999999999960209606797434389591217041015625,95.7900000000000062527760746888816356658935546875,95.81000000000000227373675443232059478759765625,95.81000000000000227373675443232059478759765625,95.840000000000003410605131648480892181396484375,95.840000000000003410605131648480892181396484375,95.840000000000003410605131648480892181396484375,95.840000000000003410605131648480892181396484375,95.849999999999994315658113919198513031005859375,95.849999999999994315658113919198513031005859375,95.8599999999999994315658113919198513031005859375,95.8599999999999994315658113919198513031005859375,95.8700000000000045474735088646411895751953125,95.8700000000000045474735088646411895751953125,95.8700000000000045474735088646411895751953125,95.8700000000000045474735088646411895751953125,95.8700000000000045474735088646411895751953125,95.8799999999999954525264911353588104248046875,95.8799999999999954525264911353588104248046875,95.8799999999999954525264911353588104248046875
